,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_11/03-02-06-01-02-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.170833333'))",,,,32.513332,0.047166806,31.442533,31.89507,34.43376,2.991228,26.101902,14.189359,9.384948,5.1240683,0.36350244,1.0576202,0.009209504,0.20140512,0.68160945,0.67239994,5.3026934,2.2028642,4.6874766,3.0495455,0.13095005,1.2426122,18.432537,0.9680952,11.425923,0.9233829,6.2327447,1.9232576,0.54226047,30.022013,0.009263262,1.0540688,0.8872016,0.97074014,9.295229,0.30020285,2.5612683,3.3314056,23.107698,0.29901117,510.28506,0.5099207,1141.2625,0.20405766,-111.740776,-0.84595835,1446.1267,0.21322507,831.49457,0.32936904,-108.97307,-0.82430875,2530.0156,0.12621461,632.65125,0.35237664,-113.33583,-0.75278,-16.047384,-0.41547307,26.633205,0.26304203,0.09157468,0.387122,-0.020583063,-0.7431023,0.24345717,0.6527538,31.481201,0.40672782,10.842273,0.95416415,5.9251194,2.5349612,-7.2556386,-2.5448232,-9.17985,19.351639,0.007772692,0.008717958,0.019033436,2.1634617,0.729927,0.6866666,0.2747524,0.65666664,0.37464058,-34.420517
"('/content/ravdess/Actor_11/03-02-04-01-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.771437500'))",,,,32.287678,0.044721406,31.459864,31.861763,34.33862,2.8787556,27.162497,21.841383,8.712018,6.6555634,0.26798669,1.0106354,0.0088762455,0.21601883,0.49015823,0.481282,2.9513264,1.5200355,2.6102014,1.3974042,0.06402216,1.2011125,23.200846,0.8089465,12.360897,0.6955198,6.3854194,2.2576718,2.9780033,5.5488515,0.0086316895,1.5331776,0.7417578,1.2507898,10.085519,0.33453685,1.7711073,3.9376688,23.725502,0.40705833,493.83908,0.46550226,1186.009,0.22184789,-92.08115,-1.0310191,1402.453,0.20383304,911.56744,0.2569883,-95.88688,-0.9331954,2483.9915,0.112012975,686.1607,0.35214475,-102.08868,-0.82236814,-16.804815,-0.50871223,28.108582,0.33259937,0.0848771,0.45769423,-0.020138381,-0.7020162,0.107662976,0.7059763,35.618126,0.35728437,11.624596,0.8520296,2.3766677,7.3421316,-3.9877806,-4.34971,-12.813882,22.94255,-0.011523883,0.01076293,0.005981884,1.6806724,0.6369427,0.89666665,0.56758744,0.48749998,0.46321568,-38.09503
"('/content/ravdess/Actor_11/03-02-06-01-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.237562500'))",,,,32.04084,0.07277112,31.12452,31.930481,34.289425,3.1649055,190.40094,249.1826,17.049463,10.847702,0.36206937,1.0814434,0.010712596,0.23193645,0.6641609,0.6534483,5.7075863,2.5698514,4.2540245,2.3822627,0.1181367,1.2264477,18.678833,0.9138994,7.902142,1.1803828,6.030411,2.1358154,0.83816797,21.789072,0.023542855,2.900178,0.8534659,0.85026443,8.579498,0.46805587,1.3391963,5.150706,20.91564,0.40283555,508.81726,0.5279729,1159.2552,0.2550539,-107.257706,-0.8883088,1433.8114,0.22173245,878.3347,0.3569467,-105.61513,-0.8614257,2513.8777,0.1145553,641.7558,0.4667163,-110.15241,-0.7846158,-14.118349,-0.55300707,23.98814,0.359709,0.08093589,0.43994623,-0.018122468,-0.80327624,0.21934433,0.63187414,30.308851,0.43556094,8.000669,1.3285258,5.85803,2.6496842,-6.90045,-3.038506,-9.030957,19.782179,0.0059292032,0.011294884,0.012594003,1.8957347,0.7194244,0.70666665,0.27980152,0.49499997,0.46698502,-35.380768
"('/content/ravdess/Actor_11/03-02-02-01-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.537875'))",,,,32.325806,0.06727666,31.164116,31.749922,35.47838,4.3142624,37.848785,25.62663,14.058241,8.531851,0.26744294,1.0476067,0.012156689,0.21072498,0.46565598,0.4534993,3.337021,1.4089911,2.760533,1.9818218,0.063724756,1.1234511,23.288109,0.76765764,10.465533,1.0708227,5.557084,2.6987233,3.4806101,4.204058,0.013296186,1.773649,0.7329597,0.98229086,9.839615,0.3430448,2.73225,2.6722524,25.521301,0.3931913,492.1528,0.4422631,1209.5739,0.19690415,-89.56698,-1.0498499,1422.2373,0.19743647,893.92426,0.28115535,-94.5275,-0.9356223,2544.1147,0.099440925,762.1859,0.36461943,-101.18709,-0.8166694,-16.706285,-0.51275533,28.682117,0.3292437,0.084229,0.4070657,-0.016545797,-0.8821914,0.105331086,0.6325509,34.9336,0.36021116,12.034848,0.996987,1.3387994,13.376394,-0.8457223,-19.602884,-10.625486,21.156618,0.001483776,0.007981405,0.005940899,1.5486726,0.4474273,1.3149999,0.715,0.5966667,0.42145252,-38.510536
"('/content/ravdess/Actor_11/03-02-06-01-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.104104167'))",,,,32.400997,0.047460437,31.412144,31.927565,34.461815,3.0496712,38.044422,44.86613,10.117475,7.555096,0.41596907,1.0153095,0.010271723,0.254225,0.7816814,0.7714097,5.867474,2.9689648,4.0963273,2.2277832,0.13472521,1.2208127,18.151665,0.94884527,10.498133,0.97693825,6.284927,2.1262832,-1.2658756,-12.598206,0.010286884,1.1958088,0.79178065,0.9195509,9.082224,0.35035303,3.654019,2.4195876,22.958237,0.33947393,496.60114,0.5057675,1169.0857,0.21176647,-113.88365,-0.8362672,1419.9055,0.20568755,831.51025,0.33127752,-107.729294,-0.8499123,2513.9033,0.110403664,621.41016,0.30056626,-112.767914,-0.766655,-14.161301,-0.5091844,24.515156,0.35601112,0.091918126,0.3786217,-0.01990944,-0.77114445,0.25236169,0.61790925,29.454178,0.48952472,10.579183,0.9113768,4.8969784,3.4339147,-10.530311,-1.5969278,-10.794601,21.648754,0.0057885977,0.008266168,0.018472254,1.9559904,0.4950495,1.015,0.575,0.65333337,0.38594761,-33.74034
"('/content/ravdess/Actor_11/03-02-04-02-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.138458333'))",,,,32.13913,0.05045184,31.155678,31.791962,33.56945,2.4137726,15.055597,5.741565,11.20157,6.0675893,0.33668748,0.98084164,0.009765404,0.26570845,0.58972317,0.5799578,3.8628798,1.9236281,3.523383,2.946669,0.10670925,1.111309,25.342447,0.7255987,10.564372,1.0216053,7.4613194,1.8170086,0.25899333,71.36267,0.010390955,1.3236824,0.73038673,0.912988,9.8205185,0.27849787,1.6324309,4.2329803,24.801607,0.35308814,477.72656,0.39941388,1256.8861,0.21940273,-84.66056,-1.1064677,1416.959,0.20468488,1009.851,0.40372226,-89.00195,-0.98085165,2478.216,0.11043507,754.9078,0.32190692,-95.04853,-0.8650562,-17.88067,-0.47305983,28.47187,0.3058639,0.07250133,0.6507662,-0.021125982,-0.6977548,0.16893172,0.66239786,36.729958,0.32935986,10.285453,1.20086,6.2660465,2.6361394,-5.908644,-3.4930894,-10.75777,20.480911,0.0024415923,0.00738005,0.0074436106,1.5625,0.39447734,1.5699999,0.85999995,0.62666667,0.42034376,-35.39182
"('/content/ravdess/Actor_11/03-02-03-01-02-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.437770833'))",,,,32.9683,0.13564603,31.346882,31.747147,34.836002,3.4891205,0.0,0.0,-0.00030110576,0.0,0.34916773,0.9777152,0.017636023,0.25905788,0.6654594,0.6478234,6.102126,3.8291657,2.9461513,1.4114267,0.10130548,1.2005649,21.847984,0.82440877,8.496218,1.52928,4.0328407,3.0688171,1.5884542,9.62412,0.009342863,1.4064107,0.77902585,1.1321182,9.191852,0.49751124,0.7625702,12.116383,20.18525,0.395842,512.8945,0.52432585,1131.3479,0.21411338,-92.78637,-1.0099335,1412.3428,0.21958908,877.74115,0.28845587,-94.78072,-0.93812215,2531.9158,0.13174814,647.3452,0.619938,-100.1565,-0.83724993,-14.824261,-0.6445779,25.877079,0.40250194,0.077729814,0.54588795,-0.016736887,-1.0000052,0.17019811,0.6994266,32.02669,0.48943248,9.869567,1.4128624,2.787307,5.2559896,-2.0585537,-8.878722,-9.693323,21.227743,0.0033263105,0.007885669,0.008543686,1.5837104,1.1441648,0.5,0.31400636,0.435,0.42222625,-35.71668
"('/content/ravdess/Actor_11/03-02-01-01-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.070729167'))",,,,32.371956,0.033953886,31.740532,32.121887,33.86346,2.1229286,8.882907,2.9482634,8.521447,5.3375015,0.2800247,1.157546,0.009376598,0.108808674,0.5863489,0.5769723,5.326488,3.4319053,3.525046,1.6317128,0.07983647,1.3462471,18.755594,0.94387674,7.5316663,1.4212776,9.506975,1.5024598,1.6379735,9.488273,0.009873457,1.2732109,0.8224476,0.96248364,9.38274,0.32966802,1.1873661,5.301551,20.461502,0.3392216,470.7482,0.43250087,1106.4762,0.17472312,-104.27972,-0.92930686,1392.0535,0.16990837,795.51636,0.2855696,-108.630684,-0.84601307,2490.7004,0.101890914,612.2977,0.46311834,-112.705376,-0.7767786,-14.603934,-0.55393636,24.342957,0.3222362,0.08300241,0.44852632,-0.018416556,-0.73773146,0.15469807,0.703613,32.413204,0.40000787,6.3867264,1.9623189,8.133073,2.355829,-3.811831,-5.0086274,-9.476063,19.48177,0.0027298308,0.0072687613,0.00667049,1.9704434,0.49875316,0.995,0.585,0.65666664,0.45242557,-37.74889
"('/content/ravdess/Actor_11/03-02-03-02-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.903895833'))",,,,32.418262,0.056446396,31.517324,31.73445,34.781456,3.2641315,33.49518,29.100718,10.29786,5.2227535,0.3219399,1.050525,0.010750684,0.12910269,0.6559689,0.6452182,5.597314,3.8328776,3.8559325,2.3971174,0.09880829,1.2793139,19.618872,0.8937698,11.708753,0.9450556,7.702886,1.5425439,3.1018844,4.9684587,0.0107532,1.3961568,0.84318596,0.9688678,9.364264,0.42874128,2.8658016,2.6585703,22.811625,0.25683898,535.5883,0.5067786,1108.2119,0.2229186,-105.26125,-0.9054953,1445.5099,0.22530966,869.06683,0.32266977,-106.47324,-0.85322815,2562.706,0.1357708,574.4165,0.4059914,-111.81648,-0.7639577,-15.206773,-0.5065012,26.657858,0.3375857,0.07964634,0.49359542,-0.016792482,-0.8915404,0.18561368,0.6687822,32.53143,0.3999988,11.110135,0.97616065,4.710039,2.9636517,-3.2781336,-5.547718,-12.061376,22.533987,-0.007695947,0.007773666,0.008095146,2.3136249,0.5208334,0.98499995,0.525,0.6066667,0.39203173,-35.73109
"('/content/ravdess/Actor_11/03-02-03-02-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.270937500'))",,,,32.75986,0.086360924,31.435135,31.953058,35.166203,3.7310677,20.731647,12.224823,416.49167,531.8816,0.35326725,1.1361793,0.010307536,0.18529277,0.68230075,0.6719932,6.7579565,4.529473,4.131853,1.8268452,0.11650584,1.305763,21.489704,0.73282355,9.089552,1.2747655,7.4008512,1.8721604,2.8679514,6.9573703,0.0142709585,1.3550725,0.8468604,0.94236916,9.076192,0.40319386,1.2123023,5.7404985,20.299597,0.4377042,495.0159,0.45892033,1138.1229,0.22894241,-98.59929,-0.9751749,1414.9723,0.20820697,851.1568,0.26424265,-97.815056,-0.93563586,2517.2688,0.12441017,588.9797,0.50464493,-103.18101,-0.8377865,-15.523738,-0.53377986,25.794622,0.3417762,0.0720004,0.5647614,-0.01796791,-0.9077366,0.20782335,0.7332373,32.071102,0.37271726,7.9053636,1.6398171,2.9524097,5.575953,-5.6651917,-4.0135946,-14.296402,25.103394,-0.017386496,0.008127241,0.0043218913,1.8779343,0.2375297,2.32,0.0,0.61,0.4130375,-34.54392
"('/content/ravdess/Actor_11/03-02-01-01-02-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.104083333'))",,,,32.18404,0.03911884,31.544498,32.039097,33.654903,2.110405,29.858904,30.4789,12.721515,7.016872,0.28816918,1.0743891,0.009456946,0.15923524,0.5875735,0.5781166,4.3040395,2.1933734,3.902517,2.3564627,0.078596175,1.2253839,20.745148,0.8193617,11.023486,0.96151596,10.748034,1.0441738,3.578602,4.2624044,0.012330748,3.6880038,0.8628618,1.0452913,9.251204,0.38707504,2.422454,4.325393,21.325617,0.30631775,481.8709,0.49324685,1150.3411,0.21867113,-104.55724,-0.9160303,1405.886,0.21452266,814.6713,0.27712268,-106.442345,-0.85661966,2482.2717,0.11885912,650.1103,0.41234285,-110.91668,-0.78069067,-14.245944,-0.47066715,24.297377,0.34791312,0.09077559,0.4320213,-0.017116942,-0.80044305,0.14384674,0.63932526,32.379932,0.44715264,6.7036476,1.5017751,7.8596463,1.8203233,-4.200758,-4.0909843,-14.176247,23.83389,-0.014534433,0.0055810283,0.012029193,1.7114916,0.7425743,0.68333334,0.52040577,0.63666666,0.39075422,-37.988834
"('/content/ravdess/Actor_11/03-02-04-01-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.105104167'))",,,,32.205246,0.041570704,31.365393,31.919897,32.65932,1.2939281,15.8580885,12.984296,14.083046,10.403257,0.28618395,0.9211697,0.0213684,0.2799305,0.4736462,0.45227778,3.496046,1.5588076,2.5637996,1.4533594,0.06534682,1.2380874,26.269825,0.6563425,9.430113,1.3906186,5.710877,2.3781238,-1.1668522,-15.260168,0.008595015,1.5929029,0.63047177,1.0682044,10.192574,0.32350725,3.2448192,2.0970194,27.324457,0.41778028,471.0168,0.42371303,1215.4287,0.195718,-83.81619,-1.126646,1380.7457,0.19775401,884.7893,0.27221423,-89.741806,-0.9798983,2533.6018,0.0963758,765.0832,0.4683705,-97.36111,-0.8389894,-17.924492,-0.50693184,28.888285,0.3082579,0.08478792,0.4603038,-0.021101292,-0.76282626,0.10155507,0.82928294,36.110935,0.35887906,13.493311,0.91235745,4.5723004,3.603412,-7.026453,-2.7873302,-7.9133353,20.087904,0.009298913,0.012849609,0.009860398,1.5717093,0.5952381,1.02,0.35279834,0.4775,0.44639528,-38.24688
"('/content/ravdess/Actor_11/03-02-02-02-02-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.238562500'))",,,,32.555084,0.05410079,31.41134,31.981358,35.158375,3.747034,27.549215,31.807373,8.476504,15.025804,0.25981307,0.90627867,0.01046404,0.2435509,0.4675401,0.45707604,2.6212912,1.3371532,1.913701,0.88862693,0.052849185,1.1587132,22.928112,0.83688414,14.92464,0.681031,5.9516654,2.0408673,1.8387532,9.0525255,0.009380747,1.8830516,0.6794552,1.3926433,10.418052,0.33547214,4.18295,1.8650435,25.200903,0.32044554,459.65826,0.4685544,1208.7438,0.23226468,-89.157616,-1.0657078,1348.1315,0.17171499,906.4197,0.2773196,-89.61104,-0.9847145,2476.0737,0.08762228,658.0017,0.44878465,-97.22516,-0.8421823,-18.028002,-0.512401,29.145206,0.31169865,0.08644279,0.41397613,-0.019211536,-0.8133042,0.0806658,0.7643187,34.328983,0.38598245,15.430013,0.7177127,3.0546112,4.622998,-4.5438194,-3.8958006,-12.536788,23.053297,-0.006792187,0.009315316,0.010581513,1.5325671,0.58027077,1.0466666,0.8406875,0.48999998,0.40081167,-39.464348
"('/content/ravdess/Actor_11/03-02-06-02-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.770437500'))",,,,32.49473,0.045291252,31.579464,32.08847,34.41123,2.8317642,101.87558,152.4552,12.9738,7.2880464,0.35665864,1.0669146,0.009734306,0.20125857,0.7114807,0.70174634,7.9924192,5.7299037,4.6367164,2.547211,0.12813978,1.2913119,17.419483,0.96296114,10.460969,1.0031369,9.464285,1.3181034,2.4806664,6.6019444,0.014201371,1.4127531,0.90545785,0.9598069,9.032884,0.36997506,3.524412,2.7969823,21.378708,0.25195685,543.3352,0.4893063,1150.1074,0.19078483,-113.65687,-0.8412518,1497.6559,0.21277615,861.0033,0.39591092,-113.53316,-0.80063874,2575.5835,0.12692158,653.9698,0.41136315,-117.22127,-0.74128455,-14.066562,-0.4407858,24.468365,0.32281142,0.086050525,0.4676712,-0.015431991,-0.881988,0.24994007,0.64872015,30.204353,0.4160925,7.4841895,1.4267921,9.727371,1.5559797,-6.0610576,-3.0775585,-12.553216,22.983343,-0.0134161515,0.008324447,0.020756459,2.393617,0.5405406,0.875,0.515,0.6333333,0.3814301,-35.223083
"('/content/ravdess/Actor_11/03-02-03-01-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.304312500'))",,,,32.65545,0.06849525,31.497559,31.820124,35.483795,3.9862366,167.8461,154.61847,18.994925,21.959051,0.2839313,1.0223467,0.009422352,0.20260231,0.5329833,0.52356094,3.4284358,1.7787732,3.2475455,1.6406637,0.07436538,1.239368,21.175869,0.9029628,9.252391,1.1030538,4.7357483,3.1897998,3.4821267,4.5399113,0.009752324,1.5816164,0.8237822,1.0468655,9.8758,0.35998133,2.4407365,2.861761,24.241896,0.34966815,484.3337,0.43528453,1154.4338,0.23148112,-93.34922,-1.026671,1406.4427,0.18810506,862.90753,0.25285888,-97.905975,-0.91993743,2520.9272,0.109046094,747.42163,0.41482446,-104.530945,-0.8031871,-15.950137,-0.5331022,28.60734,0.30989665,0.0771708,0.5379158,-0.016712861,-0.9307277,0.12947962,0.7039153,34.637096,0.35557252,11.060157,0.9573693,0.97747207,19.452131,-0.8216226,-22.817432,-7.8632755,18.09965,0.008143141,0.009400146,0.0052970964,1.6317016,0.47169814,1.175,0.515,0.4525,0.4333229,-37.336697
"('/content/ravdess/Actor_11/03-02-05-01-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.004000'))",,,,32.22883,0.049359582,31.3871,31.805357,33.24396,1.8568611,33.742573,21.396322,19.216665,12.197937,0.43706605,1.100274,0.01049757,0.18126595,0.8658799,0.8553823,6.882723,3.510356,6.3219175,4.150284,0.17007773,1.2451833,18.687191,0.87930846,11.946308,0.98610944,10.266879,1.303804,0.13752034,119.46098,0.013810948,1.5610905,0.87781066,0.90664566,8.726185,0.37971848,3.8091922,2.3341227,20.625479,0.38294935,491.75446,0.5067273,1165.7856,0.17660229,-111.32399,-0.8472903,1428.7146,0.21806628,813.9354,0.3403361,-107.58461,-0.8447711,2546.2405,0.10846854,614.28564,0.51294726,-111.876915,-0.7718282,-13.848357,-0.58116657,24.187256,0.3722074,0.07147535,0.56616426,-0.017815823,-0.99076223,0.31839412,0.6395237,29.464092,0.4716296,9.795686,1.2697165,7.723671,2.315325,-6.9099364,-2.8757436,-12.255572,22.229628,-0.0026886943,0.004568439,0.021794608,2.0050125,1.0152285,0.48999998,0.21482551,0.47,0.409695,-32.69919
"('/content/ravdess/Actor_11/03-02-05-02-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.903895833'))",,,,32.197987,0.058888603,31.20117,31.834913,34.159466,2.9582958,60.572502,35.692146,8.744884,4.029205,0.49726874,1.19588,0.0118794525,0.15254973,0.97076666,0.9588872,8.290412,4.275591,8.869068,6.3742433,0.21618965,1.3675762,19.517683,0.7250029,10.259625,1.1613965,11.123323,1.243782,-2.7881536,-7.45404,0.01641811,1.426267,0.8399774,0.7157011,7.864285,0.46521443,0.9056513,8.469811,18.255602,0.45514712,543.1186,0.44965765,1120.9701,0.21354975,-113.38315,-0.83776486,1582.6915,0.23808481,743.35547,0.40443546,-109.73119,-0.8296071,2677.0566,0.12471746,767.2212,0.70325583,-112.695305,-0.7785014,-12.749371,-0.6228875,22.607971,0.3822048,0.0590168,0.7953624,-0.020645408,-0.7766915,0.42552337,0.70806277,28.430063,0.42403632,5.789026,2.194382,8.938944,2.05659,-15.289954,-1.4896412,-17.515291,28.198326,-0.028044337,0.002410986,0.019558523,2.0565553,1.0498688,0.46249998,0.3136379,0.465,0.44195586,-30.774324
"('/content/ravdess/Actor_11/03-02-05-02-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.937250'))",,,,32.004,0.0652853,30.933062,31.76458,33.584686,2.6516247,159.91832,114.86149,20.254305,8.448962,0.50522417,1.1418426,0.020321514,0.15720372,1.0011488,0.98082733,8.3438225,4.0876236,7.0855412,4.3207827,0.27037317,1.5201448,14.301802,1.0993061,9.763062,1.3169992,10.276941,1.290648,-3.863538,-3.933419,0.0168576,1.1424073,1.0397707,0.91361433,6.839106,0.52712166,3.913218,2.0812511,20.42097,0.30326337,566.8332,0.49291477,1118.8833,0.23052569,-115.223015,-0.8230314,1590.9722,0.24941343,830.0133,0.36699414,-112.948654,-0.80446345,2643.8965,0.11953211,701.6333,0.5821348,-115.91786,-0.75428957,-12.646827,-0.56272626,22.55192,0.34679455,0.069250114,0.6790852,-0.018556546,-0.80000544,0.54607064,0.8378559,26.29101,0.49408516,8.782012,1.5321456,8.697193,2.0228508,-12.759095,-1.3532964,-8.167646,16.813465,0.0015806764,0.006882947,0.024916952,2.0408163,1.0335917,0.4525,0.21299942,0.394,0.42026657,-30.809738
"('/content/ravdess/Actor_11/03-02-04-02-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.671333333'))",,,,32.181004,0.046353355,31.13395,31.729618,33.475655,2.3417053,17.286701,7.358562,4.5422206,6.184586,0.34440517,0.98896235,0.013414766,0.2902211,0.62940675,0.615992,5.3346205,3.9216862,2.991211,1.4631913,0.101304814,1.1826681,24.045586,0.74159175,10.3243,1.1775551,6.104047,1.9682099,2.2127001,7.5107822,0.009652134,1.5186914,0.8626311,1.2244272,9.868357,0.3099408,1.4825063,6.374217,23.73934,0.3509117,468.21805,0.42380172,1235.2919,0.2026683,-92.29297,-1.0372657,1405.6813,0.19266939,933.1452,0.39584875,-93.06939,-0.9706628,2456.6924,0.1137269,712.7465,0.4098007,-99.60445,-0.84910166,-16.800741,-0.483504,28.025454,0.2741052,0.092776164,0.38236517,-0.01947341,-0.8164073,0.16871347,0.6905211,35.602165,0.33819285,9.539139,1.3569853,3.497728,4.198983,-4.032476,-4.586231,-10.840283,20.689634,0.0015903849,0.0077267434,0.008948119,1.502146,0.6507592,0.89,0.23790754,0.62,0.37211108,-35.339115
"('/content/ravdess/Actor_11/03-02-03-02-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.237583333'))",,,,32.58919,0.058268737,31.48528,32.09508,35.196632,3.7113533,19.10602,3.2300847,15.300382,6.634257,0.3508415,1.0900712,0.010585244,0.22023746,0.63896513,0.6283799,5.749015,2.6939585,4.5374837,2.5554996,0.12786481,1.3140538,20.097382,0.828418,10.314245,1.1066846,7.0471597,1.867127,0.740115,25.93207,0.012117635,1.630176,0.93022966,0.88787174,9.060305,0.4003169,2.414056,3.4590812,23.020641,0.39860016,472.05942,0.4215465,1163.0912,0.18947208,-100.1821,-0.9596321,1390.3889,0.19107108,839.9699,0.32581025,-102.33936,-0.8891304,2525.7273,0.119931534,632.84015,0.50182265,-107.89274,-0.79305214,-15.837709,-0.5016331,26.93644,0.28083545,0.060890652,0.8763662,-0.018459214,-0.8919976,0.23196243,0.73770595,31.939453,0.37274444,9.2656555,1.333846,3.4157023,4.760389,-7.151088,-3.2043314,-12.485014,23.075472,-0.0021490431,0.006787155,0.010567696,1.6587678,0.7194244,0.7366666,0.26612446,0.62666667,0.42129427,-34.700623
