,file_path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor
593,/content/ravdess/Actor_23/03-01-07-02-01-01-23.wav,03,01,07,02,01,01,23
594,/content/ravdess/Actor_23/03-01-04-02-02-01-23.wav,03,01,04,02,02,01,23
595,/content/ravdess/Actor_23/03-01-02-01-01-01-23.wav,03,01,02,01,01,01,23
596,/content/ravdess/Actor_23/03-01-05-01-01-01-23.wav,03,01,05,01,01,01,23
597,/content/ravdess/Actor_23/03-01-07-01-02-02-23.wav,03,01,07,01,02,02,23
598,/content/ravdess/Actor_23/03-01-04-01-01-02-23.wav,03,01,04,01,01,02,23
599,/content/ravdess/Actor_23/03-01-06-02-01-02-23.wav,03,01,06,02,01,02,23
600,/content/ravdess/Actor_02/03-01-03-02-02-01-02.wav,03,01,03,02,02,01,02
601,/content/ravdess/Actor_02/03-01-01-01-01-02-02.wav,03,01,01,01,01,02,02
602,/content/ravdess/Actor_02/03-01-07-01-02-02-02.wav,03,01,07,01,02,02,02
603,/content/ravdess/Actor_02/03-01-03-01-01-02-02.wav,03,01,03,01,01,02,02
604,/content/ravdess/Actor_02/03-01-05-02-02-02-02.wav,03,01,05,02,02,02,02
605,/content/ravdess/Actor_02/03-01-04-02-01-02-02.wav,03,01,04,02,01,02,02
606,/content/ravdess/Actor_02/03-01-08-02-01-02-02.wav,03,01,08,02,01,02,02
607,/content/ravdess/Actor_02/03-01-02-01-02-01-02.wav,03,01,02,01,02,01,02
608,/content/ravdess/Actor_02/03-01-02-01-01-01-02.wav,03,01,02,01,01,01,02
609,/content/ravdess/Actor_02/03-01-04-02-02-02-02.wav,03,01,04,02,02,02,02
610,/content/ravdess/Actor_02/03-01-01-01-02-02-02.wav,03,01,01,01,02,02,02
611,/content/ravdess/Actor_02/03-01-05-02-02-01-02.wav,03,01,05,02,02,01,02
612,/content/ravdess/Actor_02/03-01-03-02-01-02-02.wav,03,01,03,02,01,02,02
613,/content/ravdess/Actor_02/03-01-08-01-02-01-02.wav,03,01,08,01,02,01,02
614,/content/ravdess/Actor_02/03-01-05-01-02-01-02.wav,03,01,05,01,02,01,02
615,/content/ravdess/Actor_02/03-01-02-01-01-02-02.wav,03,01,02,01,01,02,02
616,/content/ravdess/Actor_02/03-01-07-01-01-01-02.wav,03,01,07,01,01,01,02
617,/content/ravdess/Actor_02/03-01-04-02-01-01-02.wav,03,01,04,02,01,01,02
618,/content/ravdess/Actor_02/03-01-04-01-02-01-02.wav,03,01,04,01,02,01,02
619,/content/ravdess/Actor_02/03-01-08-02-02-02-02.wav,03,01,08,02,02,02,02
620,/content/ravdess/Actor_02/03-01-03-01-02-02-02.wav,03,01,03,01,02,02,02
621,/content/ravdess/Actor_02/03-01-06-02-01-02-02.wav,03,01,06,02,01,02,02
622,/content/ravdess/Actor_02/03-01-04-02-02-01-02.wav,03,01,04,02,02,01,02
623,/content/ravdess/Actor_02/03-01-08-02-02-01-02.wav,03,01,08,02,02,01,02
624,/content/ravdess/Actor_02/03-01-04-01-01-02-02.wav,03,01,04,01,01,02,02
625,/content/ravdess/Actor_02/03-01-06-02-02-02-02.wav,03,01,06,02,02,02,02
626,/content/ravdess/Actor_02/03-01-07-02-01-01-02.wav,03,01,07,02,01,01,02
627,/content/ravdess/Actor_02/03-01-05-01-02-02-02.wav,03,01,05,01,02,02,02
628,/content/ravdess/Actor_02/03-01-04-01-01-01-02.wav,03,01,04,01,01,01,02
629,/content/ravdess/Actor_02/03-01-01-01-02-01-02.wav,03,01,01,01,02,01,02
630,/content/ravdess/Actor_02/03-01-04-01-02-02-02.wav,03,01,04,01,02,02,02
631,/content/ravdess/Actor_02/03-01-02-02-02-02-02.wav,03,01,02,02,02,02,02
632,/content/ravdess/Actor_02/03-01-07-02-02-01-02.wav,03,01,07,02,02,01,02
633,/content/ravdess/Actor_02/03-01-03-02-02-02-02.wav,03,01,03,02,02,02,02
634,/content/ravdess/Actor_02/03-01-07-02-01-02-02.wav,03,01,07,02,01,02,02
635,/content/ravdess/Actor_02/03-01-06-02-01-01-02.wav,03,01,06,02,01,01,02
636,/content/ravdess/Actor_02/03-01-05-02-01-01-02.wav,03,01,05,02,01,01,02
637,/content/ravdess/Actor_02/03-01-08-02-01-01-02.wav,03,01,08,02,01,01,02
638,/content/ravdess/Actor_02/03-01-02-02-01-02-02.wav,03,01,02,02,01,02,02
639,/content/ravdess/Actor_02/03-01-06-02-02-01-02.wav,03,01,06,02,02,01,02
640,/content/ravdess/Actor_02/03-01-06-01-01-02-02.wav,03,01,06,01,01,02,02
641,/content/ravdess/Actor_02/03-01-02-01-02-02-02.wav,03,01,02,01,02,02,02
642,/content/ravdess/Actor_02/03-01-03-01-01-01-02.wav,03,01,03,01,01,01,02
643,/content/ravdess/Actor_02/03-01-08-01-01-01-02.wav,03,01,08,01,01,01,02
644,/content/ravdess/Actor_02/03-01-03-02-01-01-02.wav,03,01,03,02,01,01,02
645,/content/ravdess/Actor_02/03-01-07-01-02-01-02.wav,03,01,07,01,02,01,02
646,/content/ravdess/Actor_02/03-01-06-01-02-02-02.wav,03,01,06,01,02,02,02
647,/content/ravdess/Actor_02/03-01-02-02-01-01-02.wav,03,01,02,02,01,01,02
648,/content/ravdess/Actor_02/03-01-06-01-02-01-02.wav,03,01,06,01,02,01,02
649,/content/ravdess/Actor_02/03-01-05-01-01-01-02.wav,03,01,05,01,01,01,02
650,/content/ravdess/Actor_02/03-01-01-01-01-01-02.wav,03,01,01,01,01,01,02
651,/content/ravdess/Actor_02/03-01-07-02-02-02-02.wav,03,01,07,02,02,02,02
652,/content/ravdess/Actor_02/03-01-06-01-01-01-02.wav,03,01,06,01,01,01,02
653,/content/ravdess/Actor_02/03-01-02-02-02-01-02.wav,03,01,02,02,02,01,02
654,/content/ravdess/Actor_02/03-01-07-01-01-02-02.wav,03,01,07,01,01,02,02
655,/content/ravdess/Actor_02/03-01-05-02-01-02-02.wav,03,01,05,02,01,02,02
656,/content/ravdess/Actor_02/03-01-08-01-02-02-02.wav,03,01,08,01,02,02,02
657,/content/ravdess/Actor_02/03-01-05-01-01-02-02.wav,03,01,05,01,01,02,02
658,/content/ravdess/Actor_02/03-01-08-01-01-02-02.wav,03,01,08,01,01,02,02
659,/content/ravdess/Actor_02/03-01-03-01-02-01-02.wav,03,01,03,01,02,01,02
660,/content/ravdess/Actor_22/03-01-02-02-01-01-22.wav,03,01,02,02,01,01,22
661,/content/ravdess/Actor_22/03-01-05-01-02-02-22.wav,03,01,05,01,02,02,22
662,/content/ravdess/Actor_22/03-01-02-01-02-01-22.wav,03,01,02,01,02,01,22
663,/content/ravdess/Actor_22/03-01-08-02-01-01-22.wav,03,01,08,02,01,01,22
664,/content/ravdess/Actor_22/03-01-08-01-02-01-22.wav,03,01,08,01,02,01,22
665,/content/ravdess/Actor_22/03-01-06-01-02-02-22.wav,03,01,06,01,02,02,22
666,/content/ravdess/Actor_22/03-01-03-02-02-02-22.wav,03,01,03,02,02,02,22
667,/content/ravdess/Actor_22/03-01-07-01-02-01-22.wav,03,01,07,01,02,01,22
668,/content/ravdess/Actor_22/03-01-06-02-02-01-22.wav,03,01,06,02,02,01,22
669,/content/ravdess/Actor_22/03-01-01-01-01-02-22.wav,03,01,01,01,01,02,22
670,/content/ravdess/Actor_22/03-01-05-02-01-01-22.wav,03,01,05,02,01,01,22
671,/content/ravdess/Actor_22/03-01-07-01-02-02-22.wav,03,01,07,01,02,02,22
672,/content/ravdess/Actor_22/03-01-02-01-02-02-22.wav,03,01,02,01,02,02,22
673,/content/ravdess/Actor_22/03-01-06-02-01-01-22.wav,03,01,06,02,01,01,22
674,/content/ravdess/Actor_22/03-01-02-02-02-02-22.wav,03,01,02,02,02,02,22
675,/content/ravdess/Actor_22/03-01-08-01-01-01-22.wav,03,01,08,01,01,01,22
676,/content/ravdess/Actor_22/03-01-08-02-01-02-22.wav,03,01,08,02,01,02,22
677,/content/ravdess/Actor_22/03-01-06-02-01-02-22.wav,03,01,06,02,01,02,22
678,/content/ravdess/Actor_22/03-01-04-02-01-01-22.wav,03,01,04,02,01,01,22
679,/content/ravdess/Actor_22/03-01-02-01-01-02-22.wav,03,01,02,01,01,02,22
680,/content/ravdess/Actor_22/03-01-05-02-02-02-22.wav,03,01,05,02,02,02,22
681,/content/ravdess/Actor_22/03-01-06-01-01-02-22.wav,03,01,06,01,01,02,22
682,/content/ravdess/Actor_22/03-01-03-02-01-02-22.wav,03,01,03,02,01,02,22
683,/content/ravdess/Actor_22/03-01-04-01-01-01-22.wav,03,01,04,01,01,01,22
684,/content/ravdess/Actor_22/03-01-03-01-01-02-22.wav,03,01,03,01,01,02,22
685,/content/ravdess/Actor_22/03-01-06-01-01-01-22.wav,03,01,06,01,01,01,22
686,/content/ravdess/Actor_22/03-01-04-01-01-02-22.wav,03,01,04,01,01,02,22
687,/content/ravdess/Actor_22/03-01-05-02-01-02-22.wav,03,01,05,02,01,02,22
688,/content/ravdess/Actor_22/03-01-04-02-02-02-22.wav,03,01,04,02,02,02,22
689,/content/ravdess/Actor_22/03-01-05-01-01-01-22.wav,03,01,05,01,01,01,22
690,/content/ravdess/Actor_22/03-01-03-01-02-02-22.wav,03,01,03,01,02,02,22
691,/content/ravdess/Actor_22/03-01-02-01-01-01-22.wav,03,01,02,01,01,01,22
692,/content/ravdess/Actor_22/03-01-07-02-01-01-22.wav,03,01,07,02,01,01,22
693,/content/ravdess/Actor_22/03-01-04-01-02-02-22.wav,03,01,04,01,02,02,22
694,/content/ravdess/Actor_22/03-01-04-02-01-02-22.wav,03,01,04,02,01,02,22
695,/content/ravdess/Actor_22/03-01-07-02-02-02-22.wav,03,01,07,02,02,02,22
696,/content/ravdess/Actor_22/03-01-07-01-01-02-22.wav,03,01,07,01,01,02,22
697,/content/ravdess/Actor_22/03-01-05-01-02-01-22.wav,03,01,05,01,02,01,22
698,/content/ravdess/Actor_22/03-01-08-02-02-02-22.wav,03,01,08,02,02,02,22
699,/content/ravdess/Actor_22/03-01-01-01-02-01-22.wav,03,01,01,01,02,01,22
700,/content/ravdess/Actor_22/03-01-07-01-01-01-22.wav,03,01,07,01,01,01,22
701,/content/ravdess/Actor_22/03-01-05-02-02-01-22.wav,03,01,05,02,02,01,22
702,/content/ravdess/Actor_22/03-01-03-02-02-01-22.wav,03,01,03,02,02,01,22
703,/content/ravdess/Actor_22/03-01-03-01-01-01-22.wav,03,01,03,01,01,01,22
704,/content/ravdess/Actor_22/03-01-03-01-02-01-22.wav,03,01,03,01,02,01,22
705,/content/ravdess/Actor_22/03-01-02-02-02-01-22.wav,03,01,02,02,02,01,22
706,/content/ravdess/Actor_22/03-01-08-02-02-01-22.wav,03,01,08,02,02,01,22
707,/content/ravdess/Actor_22/03-01-06-01-02-01-22.wav,03,01,06,01,02,01,22
708,/content/ravdess/Actor_22/03-01-01-01-01-01-22.wav,03,01,01,01,01,01,22
709,/content/ravdess/Actor_22/03-01-07-02-01-02-22.wav,03,01,07,02,01,02,22
710,/content/ravdess/Actor_22/03-01-02-02-01-02-22.wav,03,01,02,02,01,02,22
711,/content/ravdess/Actor_22/03-01-05-01-01-02-22.wav,03,01,05,01,01,02,22
712,/content/ravdess/Actor_22/03-01-04-01-02-01-22.wav,03,01,04,01,02,01,22
713,/content/ravdess/Actor_22/03-01-01-01-02-02-22.wav,03,01,01,01,02,02,22
714,/content/ravdess/Actor_22/03-01-04-02-02-01-22.wav,03,01,04,02,02,01,22
715,/content/ravdess/Actor_22/03-01-06-02-02-02-22.wav,03,01,06,02,02,02,22
716,/content/ravdess/Actor_22/03-01-08-01-02-02-22.wav,03,01,08,01,02,02,22
717,/content/ravdess/Actor_22/03-01-07-02-02-01-22.wav,03,01,07,02,02,01,22
718,/content/ravdess/Actor_22/03-01-08-01-01-02-22.wav,03,01,08,01,01,02,22
719,/content/ravdess/Actor_22/03-01-03-02-01-01-22.wav,03,01,03,02,01,01,22
720,/content/ravdess/Actor_11/03-01-02-02-02-02-11.wav,03,01,02,02,02,02,11
721,/content/ravdess/Actor_11/03-01-07-01-01-02-11.wav,03,01,07,01,01,02,11
722,/content/ravdess/Actor_11/03-01-03-02-01-01-11.wav,03,01,03,02,01,01,11
723,/content/ravdess/Actor_11/03-01-08-01-01-01-11.wav,03,01,08,01,01,01,11
724,/content/ravdess/Actor_11/03-01-03-02-02-01-11.wav,03,01,03,02,02,01,11
725,/content/ravdess/Actor_11/03-01-04-02-01-02-11.wav,03,01,04,02,01,02,11
726,/content/ravdess/Actor_11/03-01-08-02-02-01-11.wav,03,01,08,02,02,01,11
727,/content/ravdess/Actor_11/03-01-07-01-02-01-11.wav,03,01,07,01,02,01,11
728,/content/ravdess/Actor_11/03-01-06-01-02-02-11.wav,03,01,06,01,02,02,11
729,/content/ravdess/Actor_11/03-01-01-01-02-02-11.wav,03,01,01,01,02,02,11
730,/content/ravdess/Actor_11/03-01-01-01-02-01-11.wav,03,01,01,01,02,01,11
731,/content/ravdess/Actor_11/03-01-07-02-01-01-11.wav,03,01,07,02,01,01,11
732,/content/ravdess/Actor_11/03-01-08-02-01-01-11.wav,03,01,08,02,01,01,11
733,/content/ravdess/Actor_11/03-01-08-02-02-02-11.wav,03,01,08,02,02,02,11
734,/content/ravdess/Actor_11/03-01-04-02-02-02-11.wav,03,01,04,02,02,02,11
735,/content/ravdess/Actor_11/03-01-02-02-01-01-11.wav,03,01,02,02,01,01,11
736,/content/ravdess/Actor_11/03-01-06-01-01-01-11.wav,03,01,06,01,01,01,11
737,/content/ravdess/Actor_11/03-01-08-01-02-01-11.wav,03,01,08,01,02,01,11
738,/content/ravdess/Actor_11/03-01-08-02-01-02-11.wav,03,01,08,02,01,02,11
739,/content/ravdess/Actor_11/03-01-02-02-01-02-11.wav,03,01,02,02,01,02,11
740,/content/ravdess/Actor_11/03-01-02-01-02-02-11.wav,03,01,02,01,02,02,11
741,/content/ravdess/Actor_11/03-01-04-02-01-01-11.wav,03,01,04,02,01,01,11
742,/content/ravdess/Actor_11/03-01-06-02-02-01-11.wav,03,01,06,02,02,01,11
743,/content/ravdess/Actor_11/03-01-06-02-02-02-11.wav,03,01,06,02,02,02,11
744,/content/ravdess/Actor_11/03-01-03-01-01-02-11.wav,03,01,03,01,01,02,11
745,/content/ravdess/Actor_11/03-01-07-02-02-01-11.wav,03,01,07,02,02,01,11
746,/content/ravdess/Actor_11/03-01-04-01-01-01-11.wav,03,01,04,01,01,01,11
747,/content/ravdess/Actor_11/03-01-04-01-02-02-11.wav,03,01,04,01,02,02,11
748,/content/ravdess/Actor_11/03-01-08-01-01-02-11.wav,03,01,08,01,01,02,11
749,/content/ravdess/Actor_11/03-01-05-02-02-01-11.wav,03,01,05,02,02,01,11
750,/content/ravdess/Actor_11/03-01-04-01-02-01-11.wav,03,01,04,01,02,01,11
751,/content/ravdess/Actor_11/03-01-04-01-01-02-11.wav,03,01,04,01,01,02,11
752,/content/ravdess/Actor_11/03-01-05-01-01-02-11.wav,03,01,05,01,01,02,11
753,/content/ravdess/Actor_11/03-01-05-01-01-01-11.wav,03,01,05,01,01,01,11
754,/content/ravdess/Actor_11/03-01-05-01-02-02-11.wav,03,01,05,01,02,02,11
755,/content/ravdess/Actor_11/03-01-03-02-01-02-11.wav,03,01,03,02,01,02,11
756,/content/ravdess/Actor_11/03-01-07-01-01-01-11.wav,03,01,07,01,01,01,11
757,/content/ravdess/Actor_11/03-01-04-02-02-01-11.wav,03,01,04,02,02,01,11
758,/content/ravdess/Actor_11/03-01-06-01-02-01-11.wav,03,01,06,01,02,01,11
759,/content/ravdess/Actor_11/03-01-06-02-01-02-11.wav,03,01,06,02,01,02,11
760,/content/ravdess/Actor_11/03-01-07-02-01-02-11.wav,03,01,07,02,01,02,11
761,/content/ravdess/Actor_11/03-01-02-01-01-02-11.wav,03,01,02,01,01,02,11
762,/content/ravdess/Actor_11/03-01-01-01-01-02-11.wav,03,01,01,01,01,02,11
763,/content/ravdess/Actor_11/03-01-06-01-01-02-11.wav,03,01,06,01,01,02,11
764,/content/ravdess/Actor_11/03-01-02-01-02-01-11.wav,03,01,02,01,02,01,11
765,/content/ravdess/Actor_11/03-01-05-02-01-01-11.wav,03,01,05,02,01,01,11
766,/content/ravdess/Actor_11/03-01-03-01-01-01-11.wav,03,01,03,01,01,01,11
767,/content/ravdess/Actor_11/03-01-06-02-01-01-11.wav,03,01,06,02,01,01,11
768,/content/ravdess/Actor_11/03-01-02-02-02-01-11.wav,03,01,02,02,02,01,11
769,/content/ravdess/Actor_11/03-01-05-02-01-02-11.wav,03,01,05,02,01,02,11
770,/content/ravdess/Actor_11/03-01-03-02-02-02-11.wav,03,01,03,02,02,02,11
771,/content/ravdess/Actor_11/03-01-03-01-02-02-11.wav,03,01,03,01,02,02,11
772,/content/ravdess/Actor_11/03-01-07-01-02-02-11.wav,03,01,07,01,02,02,11
773,/content/ravdess/Actor_11/03-01-01-01-01-01-11.wav,03,01,01,01,01,01,11
774,/content/ravdess/Actor_11/03-01-07-02-02-02-11.wav,03,01,07,02,02,02,11
775,/content/ravdess/Actor_11/03-01-03-01-02-01-11.wav,03,01,03,01,02,01,11
776,/content/ravdess/Actor_11/03-01-05-01-02-01-11.wav,03,01,05,01,02,01,11
777,/content/ravdess/Actor_11/03-01-02-01-01-01-11.wav,03,01,02,01,01,01,11
778,/content/ravdess/Actor_11/03-01-08-01-02-02-11.wav,03,01,08,01,02,02,11
779,/content/ravdess/Actor_11/03-01-05-02-02-02-11.wav,03,01,05,02,02,02,11
780,/content/ravdess/Actor_12/03-01-08-01-01-02-12.wav,03,01,08,01,01,02,12
781,/content/ravdess/Actor_12/03-01-06-01-02-01-12.wav,03,01,06,01,02,01,12
782,/content/ravdess/Actor_12/03-01-07-01-02-01-12.wav,03,01,07,01,02,01,12
783,/content/ravdess/Actor_12/03-01-03-01-02-02-12.wav,03,01,03,01,02,02,12
784,/content/ravdess/Actor_12/03-01-01-01-01-02-12.wav,03,01,01,01,01,02,12
785,/content/ravdess/Actor_12/03-01-06-01-01-01-12.wav,03,01,06,01,01,01,12
786,/content/ravdess/Actor_12/03-01-07-02-01-01-12.wav,03,01,07,02,01,01,12
787,/content/ravdess/Actor_12/03-01-03-02-02-01-12.wav,03,01,03,02,02,01,12
788,/content/ravdess/Actor_12/03-01-06-01-01-02-12.wav,03,01,06,01,01,02,12
789,/content/ravdess/Actor_12/03-01-05-02-02-02-12.wav,03,01,05,02,02,02,12
790,/content/ravdess/Actor_12/03-01-07-02-02-02-12.wav,03,01,07,02,02,02,12
791,/content/ravdess/Actor_12/03-01-03-01-02-01-12.wav,03,01,03,01,02,01,12
792,/content/ravdess/Actor_12/03-01-01-01-01-01-12.wav,03,01,01,01,01,01,12
793,/content/ravdess/Actor_12/03-01-07-02-02-01-12.wav,03,01,07,02,02,01,12
794,/content/ravdess/Actor_12/03-01-04-02-01-02-12.wav,03,01,04,02,01,02,12
795,/content/ravdess/Actor_12/03-01-03-02-01-01-12.wav,03,01,03,02,01,01,12
796,/content/ravdess/Actor_12/03-01-04-02-01-01-12.wav,03,01,04,02,01,01,12
797,/content/ravdess/Actor_12/03-01-06-02-01-01-12.wav,03,01,06,02,01,01,12
798,/content/ravdess/Actor_12/03-01-05-02-01-02-12.wav,03,01,05,02,01,02,12
799,/content/ravdess/Actor_12/03-01-05-01-01-01-12.wav,03,01,05,01,01,01,12
800,/content/ravdess/Actor_12/03-01-04-01-02-02-12.wav,03,01,04,01,02,02,12
801,/content/ravdess/Actor_12/03-01-02-02-02-02-12.wav,03,01,02,02,02,02,12
802,/content/ravdess/Actor_12/03-01-03-02-01-02-12.wav,03,01,03,02,01,02,12
803,/content/ravdess/Actor_12/03-01-02-02-01-02-12.wav,03,01,02,02,01,02,12
804,/content/ravdess/Actor_12/03-01-02-01-02-01-12.wav,03,01,02,01,02,01,12
805,/content/ravdess/Actor_12/03-01-06-02-01-02-12.wav,03,01,06,02,01,02,12
806,/content/ravdess/Actor_12/03-01-01-01-02-02-12.wav,03,01,01,01,02,02,12
807,/content/ravdess/Actor_12/03-01-04-01-02-01-12.wav,03,01,04,01,02,01,12
808,/content/ravdess/Actor_12/03-01-03-02-02-02-12.wav,03,01,03,02,02,02,12
809,/content/ravdess/Actor_12/03-01-05-01-01-02-12.wav,03,01,05,01,01,02,12
810,/content/ravdess/Actor_12/03-01-02-01-01-02-12.wav,03,01,02,01,01,02,12
811,/content/ravdess/Actor_12/03-01-08-01-02-02-12.wav,03,01,08,01,02,02,12
812,/content/ravdess/Actor_12/03-01-04-01-01-01-12.wav,03,01,04,01,01,01,12
813,/content/ravdess/Actor_12/03-01-08-02-02-01-12.wav,03,01,08,02,02,01,12
814,/content/ravdess/Actor_12/03-01-04-02-02-02-12.wav,03,01,04,02,02,02,12
815,/content/ravdess/Actor_12/03-01-07-01-01-01-12.wav,03,01,07,01,01,01,12
816,/content/ravdess/Actor_12/03-01-01-01-02-01-12.wav,03,01,01,01,02,01,12
817,/content/ravdess/Actor_12/03-01-02-01-02-02-12.wav,03,01,02,01,02,02,12
818,/content/ravdess/Actor_12/03-01-06-02-02-02-12.wav,03,01,06,02,02,02,12
819,/content/ravdess/Actor_12/03-01-07-01-01-02-12.wav,03,01,07,01,01,02,12
820,/content/ravdess/Actor_12/03-01-06-02-02-01-12.wav,03,01,06,02,02,01,12
821,/content/ravdess/Actor_12/03-01-04-01-01-02-12.wav,03,01,04,01,01,02,12
822,/content/ravdess/Actor_12/03-01-08-01-01-01-12.wav,03,01,08,01,01,01,12
823,/content/ravdess/Actor_12/03-01-05-02-02-01-12.wav,03,01,05,02,02,01,12
824,/content/ravdess/Actor_12/03-01-08-02-01-01-12.wav,03,01,08,02,01,01,12
825,/content/ravdess/Actor_12/03-01-08-02-01-02-12.wav,03,01,08,02,01,02,12
826,/content/ravdess/Actor_12/03-01-04-02-02-01-12.wav,03,01,04,02,02,01,12
827,/content/ravdess/Actor_12/03-01-02-02-02-01-12.wav,03,01,02,02,02,01,12
828,/content/ravdess/Actor_12/03-01-05-02-01-01-12.wav,03,01,05,02,01,01,12
829,/content/ravdess/Actor_12/03-01-06-01-02-02-12.wav,03,01,06,01,02,02,12
830,/content/ravdess/Actor_12/03-01-08-02-02-02-12.wav,03,01,08,02,02,02,12
831,/content/ravdess/Actor_12/03-01-03-01-01-01-12.wav,03,01,03,01,01,01,12
832,/content/ravdess/Actor_12/03-01-02-02-01-01-12.wav,03,01,02,02,01,01,12
833,/content/ravdess/Actor_12/03-01-05-01-02-01-12.wav,03,01,05,01,02,01,12
834,/content/ravdess/Actor_12/03-01-08-01-02-01-12.wav,03,01,08,01,02,01,12
835,/content/ravdess/Actor_12/03-01-03-01-01-02-12.wav,03,01,03,01,01,02,12
836,/content/ravdess/Actor_12/03-01-07-01-02-02-12.wav,03,01,07,01,02,02,12
837,/content/ravdess/Actor_12/03-01-07-02-01-02-12.wav,03,01,07,02,01,02,12
838,/content/ravdess/Actor_12/03-01-02-01-01-01-12.wav,03,01,02,01,01,01,12
839,/content/ravdess/Actor_12/03-01-05-01-02-02-12.wav,03,01,05,01,02,02,12
840,/content/ravdess/Actor_06/03-01-03-02-01-01-06.wav,03,01,03,02,01,01,06
841,/content/ravdess/Actor_06/03-01-08-02-02-02-06.wav,03,01,08,02,02,02,06
842,/content/ravdess/Actor_06/03-01-01-01-02-02-06.wav,03,01,01,01,02,02,06
843,/content/ravdess/Actor_06/03-01-05-01-01-01-06.wav,03,01,05,01,01,01,06
844,/content/ravdess/Actor_06/03-01-05-02-02-01-06.wav,03,01,05,02,02,01,06
845,/content/ravdess/Actor_06/03-01-07-02-02-02-06.wav,03,01,07,02,02,02,06
846,/content/ravdess/Actor_06/03-01-08-01-02-02-06.wav,03,01,08,01,02,02,06
847,/content/ravdess/Actor_06/03-01-05-02-01-01-06.wav,03,01,05,02,01,01,06
848,/content/ravdess/Actor_06/03-01-02-02-01-01-06.wav,03,01,02,02,01,01,06
849,/content/ravdess/Actor_06/03-01-06-02-01-02-06.wav,03,01,06,02,01,02,06
850,/content/ravdess/Actor_06/03-01-07-01-01-01-06.wav,03,01,07,01,01,01,06
851,/content/ravdess/Actor_06/03-01-08-01-01-01-06.wav,03,01,08,01,01,01,06
852,/content/ravdess/Actor_06/03-01-07-02-01-01-06.wav,03,01,07,02,01,01,06
853,/content/ravdess/Actor_06/03-01-02-01-01-02-06.wav,03,01,02,01,01,02,06
854,/content/ravdess/Actor_06/03-01-08-02-01-02-06.wav,03,01,08,02,01,02,06
855,/content/ravdess/Actor_06/03-01-06-01-01-01-06.wav,03,01,06,01,01,01,06
856,/content/ravdess/Actor_06/03-01-06-01-02-01-06.wav,03,01,06,01,02,01,06
857,/content/ravdess/Actor_06/03-01-07-01-01-02-06.wav,03,01,07,01,01,02,06
858,/content/ravdess/Actor_06/03-01-06-01-01-02-06.wav,03,01,06,01,01,02,06
859,/content/ravdess/Actor_06/03-01-07-01-02-02-06.wav,03,01,07,01,02,02,06
860,/content/ravdess/Actor_06/03-01-03-02-02-02-06.wav,03,01,03,02,02,02,06
861,/content/ravdess/Actor_06/03-01-03-02-01-02-06.wav,03,01,03,02,01,02,06
862,/content/ravdess/Actor_06/03-01-08-01-02-01-06.wav,03,01,08,01,02,01,06
863,/content/ravdess/Actor_06/03-01-02-02-01-02-06.wav,03,01,02,02,01,02,06
864,/content/ravdess/Actor_06/03-01-04-02-02-02-06.wav,03,01,04,02,02,02,06
865,/content/ravdess/Actor_06/03-01-03-02-02-01-06.wav,03,01,03,02,02,01,06
866,/content/ravdess/Actor_06/03-01-02-02-02-02-06.wav,03,01,02,02,02,02,06
867,/content/ravdess/Actor_06/03-01-04-01-02-02-06.wav,03,01,04,01,02,02,06
868,/content/ravdess/Actor_06/03-01-07-02-01-02-06.wav,03,01,07,02,01,02,06
869,/content/ravdess/Actor_06/03-01-02-01-02-02-06.wav,03,01,02,01,02,02,06
870,/content/ravdess/Actor_06/03-01-03-01-02-02-06.wav,03,01,03,01,02,02,06
871,/content/ravdess/Actor_06/03-01-05-01-02-01-06.wav,03,01,05,01,02,01,06
872,/content/ravdess/Actor_06/03-01-02-01-01-01-06.wav,03,01,02,01,01,01,06
873,/content/ravdess/Actor_06/03-01-06-02-02-02-06.wav,03,01,06,02,02,02,06
874,/content/ravdess/Actor_06/03-01-01-01-02-01-06.wav,03,01,01,01,02,01,06
875,/content/ravdess/Actor_06/03-01-07-01-02-01-06.wav,03,01,07,01,02,01,06
876,/content/ravdess/Actor_06/03-01-01-01-01-01-06.wav,03,01,01,01,01,01,06
877,/content/ravdess/Actor_06/03-01-04-01-02-01-06.wav,03,01,04,01,02,01,06
878,/content/ravdess/Actor_06/03-01-03-01-01-01-06.wav,03,01,03,01,01,01,06
879,/content/ravdess/Actor_06/03-01-06-01-02-02-06.wav,03,01,06,01,02,02,06
880,/content/ravdess/Actor_06/03-01-05-02-02-02-06.wav,03,01,05,02,02,02,06
881,/content/ravdess/Actor_06/03-01-04-01-01-01-06.wav,03,01,04,01,01,01,06
882,/content/ravdess/Actor_06/03-01-03-01-01-02-06.wav,03,01,03,01,01,02,06
883,/content/ravdess/Actor_06/03-01-03-01-02-01-06.wav,03,01,03,01,02,01,06
884,/content/ravdess/Actor_06/03-01-08-02-01-01-06.wav,03,01,08,02,01,01,06
885,/content/ravdess/Actor_06/03-01-02-02-02-01-06.wav,03,01,02,02,02,01,06
886,/content/ravdess/Actor_06/03-01-06-02-01-01-06.wav,03,01,06,02,01,01,06
887,/content/ravdess/Actor_06/03-01-04-02-01-02-06.wav,03,01,04,02,01,02,06
888,/content/ravdess/Actor_06/03-01-05-02-01-02-06.wav,03,01,05,02,01,02,06
889,/content/ravdess/Actor_06/03-01-06-02-02-01-06.wav,03,01,06,02,02,01,06
